variable,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1
score,0.01853,0.019168,0.021833,0.021798,0.018874,0.020944,0.01999,0.013536,0.017315,0.017781,0.020695,0.024646,0.01456,0.022987,0.017846,0.021811,0.015988,0.021519,0.021165,0.017999,0.016916
scores,0.027354,0.022346,0.02403,0.029626,0.02385,0.026597,0.031668,0.023463,0.021112,0.021642,0.027513,0.025263,0.016882,0.029942,0.027506,0.02658,0.025516,0.025936,0.025762,0.025178,0.026723
scroll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-05,0.0
scrolls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
search,0.000965,0.00034,0.000206,4.5e-05,0.000784,0.000221,0.000313,0.000332,0.000225,0.000272,7.5e-05,0.000217,0.001062,0.004039,0.00048,0.000649,0.000746,0.000292,0.000534,0.000297,0.00061
searchBest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
searchFor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seats,0.0,3.2e-05,0.000142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sec,0.000252,0.000104,0.000193,0.000481,0.000264,0.000158,0.000168,0.000127,1.6e-05,0.001024,5.8e-05,1.6e-05,0.000237,5.3e-05,0.000391,0.000226,0.000177,7.5e-05,0.000217,0.000328,4.9e-05
secC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,0.000391,0.000552,0.000111,0.00066,0.000382,0.000484,0.000782,0.000507,0.000286,0.001343,0.000638,0.000502,0.000515,0.000684,0.000482,0.000237,0.000224,0.000191,0.000871,0.000662,0.000261
secondSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second_half,0.0,5.7e-05,1e-06,0.000501,5.3e-05,0.0,0.0,0.0,0.0,0.0,7.8e-05,0.0,0.0,9.8e-05,1.3e-05,0.0,6.2e-05,1.5e-05,2.8e-05,8.1e-05,2.1e-05
second_win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seconddish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seconds,0.001014,0.000615,0.000708,0.000127,0.000394,0.001077,0.001043,0.001002,0.000552,0.001672,0.001648,0.001745,0.00041,0.00059,0.000719,0.000387,0.001024,0.000442,0.001077,0.000935,0.001215
secret,0.0,3.9e-05,4e-05,0.0,0.0,0.0,1.2e-05,0.0,0.000201,0.000117,0.0,5e-06,0.0,0.0,0.0,0.0,6.4e-05,0.00011,0.0,4.5e-05,0.0
seek,0.0,5e-06,4e-05,3e-06,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,6e-06,0.0,9.8e-05,0.0,6e-05,0.0,3e-06,0.0,3.2e-05,3.9e-05
seen,0.00094,0.00083,0.000745,0.00103,0.000876,0.001281,0.00068,0.000336,0.001423,0.001489,0.000784,0.00128,0.000734,0.001799,0.000821,0.000547,0.000205,0.001954,0.001197,0.000423,0.000778
segment,0.002046,0.00051,0.001563,0.000663,0.000578,0.000675,0.000755,0.000887,0.000171,0.000915,0.001368,0.000759,0.000425,0.000761,0.000776,0.000735,0.000335,0.000492,0.00095,0.000546,0.000274
segments,0.000827,0.000657,0.001186,0.001381,0.002091,0.000622,0.001757,0.001082,0.001859,0.001582,0.002739,0.002462,0.001061,0.001735,0.001612,0.001052,0.001012,0.001157,0.001298,0.001509,0.001995
segs,0.000304,0.001044,0.000439,0.002696,0.000317,0.000922,0.000395,0.001001,0.000594,0.00026,0.001263,0.000587,0.001764,0.00025,0.000488,0.002046,0.000479,0.00056,0.000232,0.000511,0.000701
sel,0.000991,0.000738,0.000736,0.000106,0.000524,6.4e-05,0.000168,0.000773,8.4e-05,0.000324,0.000404,0.000177,0.000942,0.000255,0.000631,0.000598,0.000198,0.000396,0.000261,0.000575,0.00026
self,0.000319,0.00021,0.000695,0.0008,0.001083,0.000653,0.000762,0.001191,0.000568,0.000991,0.00078,0.00097,0.000877,0.00065,0.001143,0.000781,0.000686,0.0006,0.001416,0.000509,0.00092
send,0.000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.0,2e-06,0.0
sender,5.3e-05,0.0,0.000668,3.6e-05,1.3e-05,0.0,0.000186,7.9e-05,0.0,0.0,0.0,0.0,2.1e-05,0.000135,0.000124,0.0,0.0,1.9e-05,0.000157,0.000175,0.000128
sentries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seq,0.004289,0.005159,0.002569,0.006847,0.003911,0.006695,0.007585,0.001827,0.004052,0.003509,0.004165,0.003466,0.004133,0.003204,0.0073,0.004095,0.00381,0.002923,0.004966,0.003858,0.003963
sequence,0.002407,0.001558,0.002554,0.003461,0.0025,0.002785,0.001604,0.001917,0.00233,0.001996,0.001894,0.002823,0.003326,0.001647,0.002589,0.002192,0.001152,0.001254,0.001701,0.001819,0.001363
serve_book,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
server,0.000308,0.000151,0.000504,0.000171,0.000584,0.000239,0.001712,0.000714,0.000314,8.4e-05,0.000479,0.000111,0.001057,0.000696,0.000124,0.001168,0.000253,0.00141,0.000619,0.00176,0.000428
serverTraffic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
servers,4.3e-05,1.5e-05,0.0,0.0,0.0,1.3e-05,0.000107,0.0,2.4e-05,6.6e-05,3.2e-05,0.0,0.0,1e-06,7e-06,9.7e-05,0.000201,0.0,0.0,0.0,0.0
set,5e-06,0.000705,0.000374,7.6e-05,0.0,0.0,0.000192,0.000319,3.4e-05,2.6e-05,0.00044,3e-06,8.8e-05,0.000127,0.000392,0.000228,4e-05,8.7e-05,0.000236,0.000282,9e-06
setTypeAlias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
set_a,6.8e-05,0.000102,9.7e-05,4.2e-05,0.0,0.0,8e-06,0.0,0.000222,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.9e-05,0.0
set_b,6.8e-05,0.000102,9.7e-05,4.2e-05,0.0,0.0,8e-06,0.0,0.000222,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
set_colors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
setrecursionlimit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sets,0.000446,0.000384,7e-05,0.000182,0.002169,0.000356,0.000163,0.00071,0.000578,0.001058,0.001386,0.000118,0.000559,0.000603,0.000153,0.000389,0.000538,6.2e-05,2.1e-05,9e-06,0.000335
sevs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sg,0.0,6.8e-05,0.000427,0.0,0.00011,0.0,0.000216,0.001283,0.000419,3.3e-05,0.000125,0.0,3.9e-05,7.1e-05,0.00035,0.000217,4e-05,9.8e-05,0.000145,0.000915,3e-05
sh,0.000975,0.001038,0.00131,0.001114,0.001316,0.00142,0.001478,0.001916,0.001585,0.000991,0.003988,0.002019,0.003112,0.000804,0.001624,0.00166,0.003326,0.001821,0.000612,0.001608,0.001015
shape,0.026412,0.016641,0.021406,0.013944,0.015327,0.015994,0.017729,0.019164,0.017114,0.014081,0.012839,0.01425,0.016474,0.012397,0.016158,0.019303,0.018603,0.016513,0.018586,0.016688,0.011815
shift,0.002016,0.001821,0.001576,0.002077,0.001954,0.002305,0.002524,0.00207,0.003884,0.003875,0.001975,0.002663,0.001555,0.002433,0.002511,0.002849,0.002416,0.002161,0.001319,0.002613,0.001439
shift_solution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0
shl,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shop,0.0,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shop_to_house,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short,5.3e-05,0.000178,0.000521,7.4e-05,1e-06,0.000385,5.5e-05,0.0,0.000294,3.3e-05,1e-05,7.6e-05,0.0,0.000448,4.2e-05,2e-05,1.6e-05,0.000222,5.2e-05,9e-06,7.2e-05
shouldendwith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
si,0.000677,0.000407,0.000524,0.000342,0.00049,0.000408,0.000487,0.000291,0.000423,0.000199,0.001546,0.000336,0.000491,0.00063,0.000513,0.000146,0.000725,0.000247,0.000556,0.000246,0.000604
side,0.00078,0.001028,0.002727,0.000663,0.000902,0.000363,0.000343,0.000311,0.000484,0.000203,0.0,0.000602,0.000324,0.000134,0.000632,0.000559,0.001355,0.000128,0.000473,0.000672,0.000315
sideResult,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sides,8e-06,5.4e-05,3.2e-05,1e-06,0.0,0.0,1.4e-05,0.0,0.00019,3.1e-05,0.000268,0.0,0.0,3.9e-05,0.0,0.0,3.7e-05,0.000125,0.000407,0.0,0.0
sieve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000106,0.0,0.0,3e-06,0.0,1e-05,0.0,0.0,6.8e-05,0.0,0.0,0.0
sign,0.001338,0.000608,0.000525,0.00304,0.001472,0.000957,0.001114,0.002266,0.000938,0.00176,0.000756,0.000992,0.001621,0.001028,0.001208,0.001983,0.000921,0.0017,0.000708,0.000495,0.001159
sign_a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3e-05,0.0,0.0,0.0,0.0
sign_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
similarity,0.001528,0.001001,0.000911,0.001338,0.001333,0.002579,0.002409,0.001695,0.002125,0.003472,0.001646,0.003852,0.002435,0.002268,0.003004,0.001513,0.004247,0.003405,0.002341,0.003844,0.003773
sin,0.000608,0.000476,7.4e-05,0.000239,0.000267,0.00019,0.000818,0.000551,0.00015,0.001143,0.001894,0.001278,0.000552,0.000731,0.00224,0.001247,0.002383,0.001626,0.002508,0.00119,0.001208
single,2e-06,8.2e-05,3e-06,7e-06,5.2e-05,0.000428,0.000437,2.4e-05,4.6e-05,4.8e-05,0.000304,3.9e-05,0.000837,0.00011,0.0003,0.000835,0.000489,0.000233,0.000113,6e-05,0.000294
singles,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.00012,4e-06,0.0,0.000381,0.0,0.0,1.9e-05,0.0,0.0
siv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
size,0.01778,0.015119,0.018009,0.014777,0.016525,0.01875,0.016576,0.020993,0.017335,0.017104,0.019628,0.017972,0.014442,0.015587,0.015099,0.015666,0.015869,0.014618,0.015987,0.013866,0.015109
size_to_i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sizes,0.003348,0.001832,0.002857,0.002532,0.001948,0.003355,0.001943,0.00298,0.003183,0.00391,0.002909,0.003183,0.002833,0.003152,0.002181,0.003955,0.005697,0.002148,0.002882,0.002808,0.003014
skill,0.0,0.0,2.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.000179,1.9e-05,0.000635,0.0,0.0,0.000199,1.4e-05,5.3e-05
skills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3e-05,0.0,0.000219,0.0,1.2e-05,0.0,0.0,0.0,0.0,1.6e-05
skl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sl,6.4e-05,0.00083,0.001147,0.000437,0.000502,0.000872,8.9e-05,0.000718,0.000579,0.000716,0.001209,0.001008,0.000602,2.5e-05,0.000978,0.001072,0.000192,0.000403,0.000783,0.000707,0.001037
slice_num,2.3e-05,0.000141,1e-05,0.0,1.1e-05,0.0,0.000972,9e-06,0.0,0.000371,0.000135,5e-05,0.0,0.000102,0.0,0.0,4e-06,0.0,1e-05,0.0,5e-06
slice_range,0.0,0.0,0.0,0.0,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,6.2e-05
slices,0.001469,7.6e-05,0.000576,0.000327,0.001616,0.000577,0.000557,0.000772,0.00256,0.000811,0.000175,0.001184,0.000689,0.000491,0.001334,0.00133,0.000318,0.000255,0.0002,0.000635,0.000662
slimmer_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slist,0.0,4e-05,0.000108,4e-06,4.2e-05,2.5e-05,0.0,4e-06,0.0,0.0,3e-05,6e-06,3e-06,4.8e-05,0.0,0.0,0.0,0.000177,2e-06,0.0,1e-05
slope,0.000115,0.001276,0.000243,0.000191,0.000309,2.7e-05,0.001513,0.000347,0.000115,0.000338,0.000109,0.00018,0.00027,0.000599,0.000148,0.000338,0.000275,0.000319,0.000152,0.000236,0.000334
slope1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.0,0.0,0.0,0.0,0.0,2.8e-05,0.0,0.0,0.0,0.0,0.0
slope2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000164,0.0,1.8e-05,0.0,0.0,0.0,0.0,0.0,2.8e-05,0.0,0.0,0.0,0.0,0.0
slope3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,0.000198,0.000607,0.001375,0.001113,0.000328,0.00113,0.000723,9.9e-05,0.000578,0.000587,0.000131,0.0001,0.000314,0.000354,0.000743,0.000485,0.000463,0.000786,0.000181,0.00014,9.1e-05
smaller,0.0,1.9e-05,0.001199,9.4e-05,0.000194,0.00072,0.000611,0.000109,0.000154,0.000145,8.9e-05,0.000124,3.9e-05,0.000256,9.1e-05,0.000186,8.8e-05,9e-05,1e-05,0.000314,2.3e-05
smallx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smallxsquared,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sn,0.000277,0.000445,0.000154,0.000121,0.000443,0.000246,0.000189,0.000298,0.000126,0.000127,4.3e-05,0.0,8.2e-05,4.9e-05,0.000192,0.0,0.000115,1.4e-05,0.0,1.8e-05,0.000176
snacks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snitch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sock,0.000127,0.0003,7.9e-05,8.5e-05,0.000322,0.000185,0.000516,8.5e-05,0.001339,0.000278,0.000302,0.000216,0.000157,0.000314,0.000365,9.3e-05,0.000445,0.00014,0.000111,0.000111,0.000119
socks,0.0,2e-05,2.3e-05,2e-06,0.0,0.0,1.7e-05,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,3.2e-05,0.0,0.0,0.0,0.0,5e-06
sof,0.0,0.0,0.0,0.0,0.0,7.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2e-05,0.000188,2.3e-05,0.000378,6e-06
sol,0.000189,0.000499,0.002151,0.000144,0.000752,0.000806,0.000343,0.001831,0.000413,0.001186,0.001594,0.000129,0.001734,0.000157,0.000579,0.000263,0.001173,0.002129,0.001479,0.0019,0.000808
sol2,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.0,0.0,9.2e-05,9.2e-05,0.0,0.0,0.0,0.0,0.00019,0.0,0.000208,0.0,0.00014,4e-05
soldiers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sols,4.7e-05,0.0,0.0,0.0,2.1e-05,0.0,0.0,0.00027,0.0,0.00052,0.000243,6e-06,0.000405,0.0,3.6e-05,0.0,0.000394,9.3e-05,0.00027,7.3e-05,0.0
solution,0.000265,0.000402,0.000545,0.001009,0.0004,0.000478,0.000214,0.000426,0.000408,0.000387,0.002361,0.000387,0.000811,0.000341,0.000102,0.000915,0.001098,0.001717,0.001806,0.001604,0.002639
solve,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,7.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000129,0.0,0.0,4.1e-05,0.0,0.0
solver,0.002695,0.000766,0.001146,0.002165,0.001736,0.002733,0.000836,0.002729,0.000406,0.000819,0.003333,0.001316,0.001928,0.001123,0.000903,0.000959,0.002787,0.001886,0.001411,0.000972,0.000484
some_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
some_value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3e-05,0.0,0.0,0.0,0.0,0.0
somme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
son,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0
sort_racers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sorted,3.1e-05,0.001038,0.0,0.000134,1e-05,3.5e-05,0.000325,7.1e-05,0.000131,1.3e-05,0.0,0.0,0.000135,4.4e-05,4.5e-05,0.000195,2e-05,0.000268,7.7e-05,0.0,0.0
sortedByFirst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sortedBySecond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sorted_data,0.0,6.4e-05,0.000194,0.000173,7.8e-05,0.000757,0.0,1.2e-05,0.000217,0.000907,0.0,0.000277,7.7e-05,0.000246,0.000217,0.0,0.000377,0.000404,3e-06,0.000408,0.00104
source,0.002867,0.00206,0.003167,0.006508,0.002569,0.003872,0.003744,0.002541,0.004511,0.002536,0.002394,0.003973,0.001803,0.004357,0.004885,0.00446,0.005105,0.004239,0.003762,0.004596,0.004471
sp,0.002622,0.00081,0.001441,0.00257,0.001366,0.003004,0.000916,0.002856,0.003064,0.001471,0.0014,0.001236,0.001174,0.001458,0.00079,0.001208,0.002027,0.001394,0.001025,0.001355,0.00085
space,0.000216,0.000115,0.000709,0.001051,0.000444,0.000245,0.000859,0.000222,0.000888,0.00188,0.000496,0.000793,0.000872,0.000291,0.000567,0.001238,0.000981,0.000614,0.000283,0.000296,0.000341
spadd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
span,0.000783,0.000451,0.000947,0.003853,0.000725,0.000883,0.001205,0.000174,0.000309,0.000617,0.000761,0.001485,0.000436,0.000889,0.000373,0.000728,0.000703,0.000929,0.000662,0.001588,0.000149
span_id,1e-06,0.000171,0.0,0.0,0.0,0.0,0.0,0.0,0.000111,0.0,0.0,4.4e-05,5e-06,0.000207,7.5e-05,0.0,0.0,8e-06,1e-06,0.000158,0.0
spans,0.001033,0.001047,0.000706,0.000728,0.000293,0.001158,0.000906,0.002424,0.000432,0.000365,0.001136,0.00072,0.000402,0.000754,1.7e-05,0.00102,0.000497,0.000487,0.000375,0.00076,0.000308
speed,0.001376,0.000624,0.001339,0.00084,0.001055,0.001353,0.001337,0.000801,0.000747,0.00085,0.000932,0.001254,0.002251,0.001035,0.000579,0.000848,0.001369,0.000891,0.002374,0.001895,0.001628
speed_spell_idx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed_spell_idx___mana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed_spell_idx___speed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speed_spell_nr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speedup,0.0,6.2e-05,7.4e-05,0.0,4.2e-05,1e-06,0.000186,2e-06,9.4e-05,1.1e-05,0.0,1.9e-05,0.0,0.0,0.000128,0.000232,1e-06,0.000108,1e-06,5e-06,1e-06
sq,0.0,0.000156,0.000116,0.000585,0.000437,0.000126,0.000432,0.0,0.000101,0.000254,0.000237,3.8e-05,0.000691,0.000143,0.000147,0.000144,9.8e-05,6.8e-05,5.8e-05,7.5e-05,6.7e-05
sqrt,5.8e-05,4e-06,0.0,0.000171,9.3e-05,8.1e-05,0.000417,2.1e-05,0.0,0.0,0.000267,4.3e-05,6.8e-05,0.0,1.5e-05,0.00016,1.4e-05,0.000339,3e-06,8.6e-05,0.0
square,0.000282,2e-06,0.000154,6.5e-05,3.7e-05,0.00011,0.000129,0.000349,0.00032,0.00047,0.000122,0.000372,0.0002,3.1e-05,0.0,7.6e-05,0.000273,4.8e-05,0.00041,0.000118,0.000219
square_points,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
square_set,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
squares,7.4e-05,0.000212,0.000143,7.3e-05,0.000149,0.000141,0.000258,0.000198,5.1e-05,8.5e-05,0.000134,6.9e-05,0.000245,6.9e-05,4.4e-05,6.5e-05,0.000117,3.9e-05,2.1e-05,1.1e-05,4e-05
ss,0.003249,0.003659,0.001825,0.002526,0.003104,0.002029,0.001802,0.003799,0.003544,0.001712,0.00203,0.000873,0.001549,0.001219,0.00123,0.001904,0.001027,0.001282,0.001143,0.003314,0.000961
ss2,0.000128,0.0,0.0,0.0,0.0,0.0,0.000169,0.000151,0.0,0.0,0.000124,0.0,6.9e-05,0.0,0.0,0.0,0.000154,0.000326,0.000268,0.000243,0.000369
ss_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000984,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssskills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
st,0.004817,0.004214,0.00393,0.002816,0.001549,0.002577,0.00215,0.007049,0.004717,0.004843,0.005308,0.002958,0.002606,0.003403,0.003048,0.003222,0.00219,0.001941,0.002248,0.003635,0.001221
st1,0.000147,0.0,0.0,3.6e-05,0.0,5.5e-05,0.0,6.9e-05,0.0,0.0,1.5e-05,0.000177,8e-05,1e-05,0.0,3.5e-05,0.0,3.4e-05,0.0,0.0,0.000339
st2,5.2e-05,0.0,0.0,0.000269,0.0,0.000167,0.000128,1.9e-05,0.0,0.000126,1.5e-05,0.000177,8e-05,9e-06,6.5e-05,4.9e-05,0.0,3.4e-05,0.0,0.0,0.000332
stack,0.001285,0.002257,0.000869,0.002844,0.001116,0.001427,0.000862,0.001229,0.000848,0.001645,0.000686,0.000664,0.000784,0.001188,0.002004,0.001354,0.000386,0.001072,0.000751,0.001435,0.002607
stair_heights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
